Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
6ml-glass-no-neck-jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/files/imgi_262_41-y_aGYN0L._AC_SL1024.jpg?v=1761600792,4,"",,,,,,,,,
6ml-glass-no-neck-jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/files/imgi_271_61VV59xkdTL._AC_SL1024.jpg?v=1761600792,5,"",,,,,,,,,
6ml-glass-no-neck-jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/files/imgi_280_61c4BnxqF3L._AC_SL1024.jpg?v=1761600792,6,"",,,,,,,,,
6ml-glass-no-neck-jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/files/imgi_289_51VGrBloCVL._AC_SL1024.jpg?v=1761600792,7,"",,,,,,,,,
6ml-glass-no-neck-jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/files/imgi_298_41aTaB2-SHL._AC_SL1024.jpg?v=1761600792,8,"",,,,,,,,,
6ml-glass-no-neck-jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/files/imgi_253_51DvWJEfatL._AC_SL1024.jpg?v=1761600792,9,"",,,,,,,,,
5ml-child-resistant-jar-with-black-lid,5ml Child Resistant Jar with Black Lids,"<h1><br></h1>
<p> </p>
<p><a href=""https://kraftandkitchen.com/products/custom-printed-stickers-for-jars"" target=""_blank"">Custom printed lids or stickers available here</a></p>
<p><a href=""/kraftandkitchen.com/collections/jars-and-containers""><u><span style=""color: #000120;"" color=""#000120""><span>C</span></span></u>heck out our other jars here</a><br></p>
<p><a href=""https://kraftandkitchen.com/products/blank-boxes-for-7ml-jars"" target=""_blank"">Blank boxes available here</a></p>
<p>These are the heavy bottom jars you are looking for to hold from 1 to 3 grams depending on the consistency of your material.<br></p>
<p><span>Diameter: 1.25""</span></p>
<p><span>Height: 1""</span></p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""5ml Child Resistant Jar with Black Lids"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/5ml-child-resistant-jar-with-black-lids-accessories-for-extractors-glass-oil-slick-bottle-drinkware-silver-cap-tableware_557.jpg"",""description"":""5ml glass jar with child resistant lids are back ordered. For a limited time 9ml Child Resistant jars are now the same price! Custom printed lids or stickers available upon request. Contact us here for more details."",""category"":""glass jar"",""model"":[{""@type"":""ProductModel"",""name"":""1"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""1.5""},""mpn"":""5MLCR"",""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""1.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""72 (.75/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""5.5""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""54.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""144 (.61/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""13""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""87.84"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""504 (.48/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""37""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""241.92"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid""}},{""@type"":""ProductModel"",""name"":""1,008 (.46/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""74""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""463.68"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid""}},{""@type"":""ProductModel"",""name"":""4,032 (.43/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""296""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""1733.76"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid""}},{""@type"":""ProductModel"",""name"":""12,096 (.39/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""888""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""4717.44"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid""}}]}
// ]]></script>",Kraft&Kitchen,,glass jar,"5ml, Child resistant, concentrate jars, container, craft, glass, jar, Storage and Packaging",true,Quantity,1 (SAMPLE ONLY 5 MAX),,,,,,,,"",141.9999263808125,,deny,manual,5.00,5.00,true,true,,,,,5MLCR,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5ml-child-resistant-jar-with-black-lids-373459.jpg?v=1612899886,1,5ml Child Resistant Jar with Black Lids - Kraft & Kitchen,false, 5ml Child Resistant Jar with Black Lids,"5ml glass jar with child resistant lids are back ordered. For a limited time 9ml Child Resistant jars are now the same price!

Custom printed lids or stickers available upon request. Contact us here for more details.

These are the heavy bottom jars you are looking for to hold from 1 to 3 grams depending on the consistency of your material.
 9ml child resistant jars available here

Diameter: 1.25""

Height: 1""",,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5ml-child-resistant-jar-with-black-lids-373459.jpg?v=1612899886,oz,,,active
5ml-child-resistant-jar-with-black-lid,,,,,,,,,72,,,,,,,,"",2494.984831185,,deny,manual,54.40,108.00,true,true,,,,,"",,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5ml-child-resistant-jar-with-black-lids-373459.jpg?v=1612899886,lb,,,
5ml-child-resistant-jar-with-black-lid,,,,,,,,,144,,,,,,,,"",5897.018324659,,deny,manual,88.00,175.00,true,true,,,,,"",,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5ml-child-resistant-jar-with-black-lids-373459.jpg?v=1612899886,lb,,,
5ml-child-resistant-jar-with-black-lid,,,,,,,,,504,,,,,,,,"",16783.008408474,,deny,manual,272.80,485.00,true,true,,,,,"",,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5ml-child-resistant-jar-with-black-lids-373459.jpg?v=1612899886,lb,,,
5ml-child-resistant-jar-with-black-lid,,,,,,,,,"4,032",,,,,,,,"",134262.978646104,,deny,manual,2112.00,3500.00,true,true,,,,,"",,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5ml-child-resistant-jar-with-black-lids-373459.jpg?v=1612899886,lb,,,
9ml-child-resistant-jar-with-black-lids,9ml Child Resistant Jar with Black Lids,"<p>9ml glass jar with child resistant lid.</p>
<p><span>These 9ml are the most popular 9ml child resistant jar.  Gently sloped sides to pool your material into the flat center bottom.  no corners to loose any cosmetic.  Holds 1 gram to 3 grams depending on your material.</span></p>
<p><a href=""https://kraftandkitchen.com/products/5ml-child-resistant-jar-with-black-lid"" target=""_blank"" rel=""noopener noreferrer""> <span>5ml child resistant jars available here</span></a></p>
<p><a href=""https://kraftandkitchen.com/products/custom-printed-stickers-for-jars"" target=""_blank"" rel=""noopener noreferrer""><span>Custom stickers available here</span></a></p>
<p><a href=""https://kraftandkitchen.com/products/blank-boxes-for-7ml-jars"" target=""_blank"" rel=""noopener noreferrer""><span>Boxes available here</span></a></p>
<p><span>Diameter: 1.75""</span></p>
<p><span>Height: 1""</span></p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""9ml Child Resistant Jar with Black Lids"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/9ml-child-resistant-jar-with-black-lids-accessories-for-extractors-glass-oil-slick-beauty-cream-cosmetics-eye-shadow-metal-skin-care_500.jpg"",""description"":""9ml glass jar with child resistant lids. Custom printed lids or stickers available upon request. Contact us here for more details. These are the heavy bottom jars you are looking for if you Golden coins of rosin Bubble too fire to squish Saucy diamonds that need a happy home."",""category"":""glass jar"",""model"":[{""@type"":""ProductModel"",""name"":""1"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""3""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""1.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/9ml-child-resistant-jar-with-black-lids""}},{""@type"":""ProductModel"",""name"":""64 (.75/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""9""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""48.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/9ml-child-resistant-jar-with-black-lids"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""128 (.61/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""16""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""78.08"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/9ml-child-resistant-jar-with-black-lids"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""320 (.48/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""37""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""153.60"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/9ml-child-resistant-jar-with-black-lids"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""1,280 (.46/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""150""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""588.80"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/9ml-child-resistant-jar-with-black-lids"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""5,120 (.43/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""600""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""2201.60"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/9ml-child-resistant-jar-with-black-lids"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""10,240 (.39/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""1200""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""3993.60"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/9ml-child-resistant-jar-with-black-lids"",""availability"":""https://schema.org/InStock""}}]}
// ]]></script>",Kraft&Kitchen,,glass jar,"9ml, accessories for extractors, child resistant, container, craft, glass, google, jar, Storage and Packaging",true,Quantity,64,,,,,,,,"",4082.013815341,,deny,manual,48.00,100.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/9ml-child-resistant-jar-with-black-lids-469566.jpg?v=1612899886,1,9ml Child Resistant Jar with Black Lids - Kraft & Kitchen,false,9ml Child Resistant Jar with Black Lids Extract packaging,"9ml CR Child resistant concentrate jar
We sell every type of container and packaging in the industry. from CR Child resistant heavy bottom jars to FEP and PTFE clear nonstick concentrate packaging.  custom boxes  and fast shipping",,,lb,,,active
9ml-child-resistant-jar-with-black-lids,,,,,,,,,128,,,,,,,,"",7256.978968393,,deny,manual,80.00,160.00,true,true,,,,,"",,,,,,,,,lb,,,
9ml-child-resistant-jar-with-black-lids,,,,,,,,,320,,,,,,,,"",16783.008408474,,continue,manual,192.00,400.00,true,true,,,,,"",,,,,,,,,lb,,,
9ml-child-resistant-jar-with-black-lids,,,,,,,,,"1,280",,,,,,,,"",68038.991577711,,deny,manual,752.00,1200.00,true,true,,,,,"",,,,,,,,,lb,,,
9ml-child-resistant-jar-with-black-lids,,,,,,,,,"5,120",,,,,,,,"",272155.013766867,,deny,manual,2480.00,4000.00,true,true,,,,,"",,,,,,,,,lb,,,
9ml-child-resistant-jar-with-black-lids,,,,,,,,,1 (SAMPLE ONLY 5 MAX),,,,,,,,"",141.9999263808125,,deny,manual,5.00,1.00,true,true,,,,,"",,,,,,,,,oz,,,
blank-boxes-for-7ml-jars,Blank Boxes for Jars,"<p>Upgrade your Packaging game with these blank window boxes for our 7ml Jars.</p>
<p>Don't have time to get custom boxes fast for your next event or craft show?  Heres a killer solution that looks great right away.  Add a custom sticker on one side and the window cutout gives you a view through the bottom glass.</p>",Kraft&Kitchen,,"","5ml, 6ml, 7ml, 9ml, container, craft, Custom",true,Size,5ml,,Quantity,500,,,,,"",0.0,,deny,manual,550.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/blank-boxes-for-jars-273669.jpg?v=1612899881,1,Blank Boxes for Jars - Kraft & Kitchen,false,,,,,lb,,,active
blank-boxes-for-7ml-jars,,,,,,,,,5ml,,,1000,,,,,"",0.0,,deny,manual,845.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/blank-boxes-for-jars-390731.jpg?v=1612899881,2,Blank Boxes for Jars - Kraft & Kitchen,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,5ml,,,5000,,,,,"",0.0,shopify,deny,manual,3843.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/blank-boxes-for-jars-293760.jpg?v=1612899881,3,Blank Boxes for Jars - Kraft & Kitchen,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,5ml,,,10000,,,,,"",0.0,shopify,deny,manual,7529.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,6ml,,,500,,,,,"",0.0,shopify,deny,manual,500.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,6ml,,,1000,,,,,"",0.0,shopify,deny,manual,845.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,6ml,,,5000,,,,,"",0.0,shopify,deny,manual,3843.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,6ml,,,10000,,,,,"",0.0,shopify,deny,manual,7529.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,7ml,,,500,,,,,"",0.0,shopify,deny,manual,550.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,7ml,,,1000,,,,,"",0.0,shopify,deny,manual,845.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,7ml,,,5000,,,,,"",0.0,shopify,deny,manual,3843.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,7ml,,,10000,,,,,"",0.0,shopify,deny,manual,7529.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,9ml,,,500,,,,,"",0.0,shopify,deny,manual,600.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,9ml,,,1000,,,,,"",0.0,shopify,deny,manual,880.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,9ml,,,5000,,,,,"",0.0,shopify,deny,manual,3900.00,,true,true,,,,,"",,,,,,,,,lb,,,
blank-boxes-for-7ml-jars,,,,,,,,,9ml,,,10000,,,,,"",0.0,shopify,deny,manual,7750.00,,true,true,,,,,"",,,,,,,,,lb,,,
printed-parchment-paper-release-paper,Printed Glassine release paper colorful artwork,"<p>Precut for convenience, perfect for packaging anything sticky.  Candy? taffy? nothing sticks to these.</p>
<p><strong>Each pack comes with 48 precut 4.5"" Sheets.</strong></p>
<p><strong>40lb thickness</strong></p>
<p>Extremely nonstick silicone coating.  Durable 100% virgin paper.</p>
<p>Our famous Glassine release paper pre-cut in 4.5""x 4.5"" squares for your convenience!<span>  printed with beautiful artwork</span><br>Release paper is used in place of parchment for many art and scientific applications.</p>
<ul>
<li>stickers</li>
<li>transfers</li>
<li>backing</li>
<li>heat press</li>
<li>anytime you need a very nonstick surface</li>
</ul>
<p><br>40lb thickness<br><br>Our innovative bonding technique plus medical grade silicone produces a paper that is STRONGER AND MORE NON-STICK THAN PARCHMENT.<br><br>Thick silicone coating<br>Moisture resistant<br>PH Balanced<br>Pricing as low as .035/sheet<span> </span></p>
<p> </p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""Oil Slick® Prints"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/oil-slickr-prints-accessories-for-extractors-storage-and-packaging-featured-non-stick-paper-ptfe-slick-products_419.jpg"",""description"":""Our famous Oil Slick paper PRINTED with our classic Canvas artwork Precut for convenience, perfect for packaging! Each pack comes with 48 precut 4.5&quot; Sheets."",""category"":""Featured,Non-Stick Paper and PTFE,Oil Slick Products"",""model"":[{""@type"":""ProductModel"",""name"":""1 Pack of Oil Slick® Prints (48 Sheets)"",""sku"":""PRINTS-01"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""0.3""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""20.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-prints"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""2 Packs of Oil Slick® Prints (96 Sheets)"",""sku"":""PRINTS-02"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""0.1""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""30.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-prints"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""12 Packs of Oil Slick® Prints (576 Sheets)"",""sku"":""PRINTS-03"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""1""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""96.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-prints"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""48 Packs of Oil Slick® Prints (2,304 Sheets)"",""sku"":""PRINTS-04"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""15""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""348.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-prints"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""144 Packs of Oil Slick® Prints (6,912 Sheets)"",""sku"":""PRINTS-05"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""40""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""972.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-prints"",""availability"":""https://schema.org/InStock""}}]}
// ]]></script>",Kraft&Kitchen,,nonstick papers,"accessories for extractors, craft, paper, silicone, Storage and Packaging",true,Quantity,1 Pack of nonstick Prints (48 Sheets),,,,,,,,PRINTS-01,9.0009735921875,shopify,deny,manual,20.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/printed-glassine-release-paper-colorful-artwork-684261.jpg?v=1612899958,1,Printed Glassine release paper colorful artwork - Kraft & Kitchen,false,,"Our famous Glassine release paper pre-cut in 4.5""x 4.5"" squares for your convenience!  printed with beautiful artwork
Release paper is used in place of parchment for many art and scientific applications.",,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/printed-glassine-release-paper-colorful-artwork-591690.jpg?v=1612899958,oz,,4.77,active
